Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"286 E Flagstone Dr, Newark, DE",https://www.zillow.com/homedetails/286-E-Flagstone-Dr-Newark-DE-19702/72879699_zpid/,09/14/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.638806,-75.710266&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Po5IMhdoGmvneH70ljl5zpo3iIs=","$225,000","2,116",286 E Flagstone Dr,"Newark, DE 19702",19702,2.5,3,"2,116","7,405","9/14/2018Sold$225,000-9.1%12/22/2010Sold$247,500--Paul Pantano10/23/2010Listed for sale----9/11/2010Listing removed----9/4/2010Listed for sale----Report issue with price history"
"2710 Glasgow Ave, Newark, DE",https://www.zillow.com/homedetails/2710-Glasgow-Ave-Newark-DE-19702/72888920_zpid/,09/06/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.591632,-75.741839&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=tGwqgwlnJMURvD1Wt8WyVOl-eLA=","$287,000","2,710",2710 Glasgow Ave,"Newark, DE 19702",19702,2.5,4,"2,710",,"8/31/2018Sold$287,000-2.9%Grace Johnson, Lauri Brockson8/8/2018Listing removed$295,700--7/31/2018Price change$295,700-3.6%7/12/2018Price change$306,700-1.1%6/12/2018Listed for sale$310,000-6%5/1/2016Listing removed$329,900--6/30/2015Listed for sale$329,900-3%12/7/2009Price change$340,000-4.2%5/19/2009Listed for sale$355,000+20.3%8/3/2004Sold$295,000--Report issue with price history"
"53 Hempstead Dr, Newark, DE",https://www.zillow.com/homedetails/53-Hempstead-Dr-Newark-DE-19702/72890747_zpid/,09/05/2018,"https://maps.googleapis.com/maps/api/staticmap?center=39.586104,-75.768182&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=BmfK9-xr6v8xwouvEbXxPwZgWlM=","$408,043","4,495",53 Hempstead Dr,"Newark, DE 19702",19702,3.5,4,"4,495",,"DateEventPrice$/sqftSource9/5/2018Sold$408,043-8.8%$91Public Record5/31/2018Listing removed$447,400--$100Owners.com5/23/2018Price change$447,400-12.1%$100Owners.com2/28/2018Listed for sale$508,800-0.3%$113REALHome Services and Solutions1/30/2018Sold$510,400+59.8%$114Public Record11/15/2017Listing removed$319,394-54.4%$71Auction.com10/31/2017Listed for sale------Auction.com6/7/2006Sold$700,875-91%$156Public Record1/27/2005Sold$7,755,000--$1,725Public RecordReport issue with price history"
"4 Shades Ct, Newark, DE",https://www.zillow.com/homedetails/4-Shades-Ct-Newark-DE-19702/72879837_zpid/,09/04/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.635508,-75.714494&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=KGuBvbE1BYoaTvA4Eeqy6w8anZw=","$329,900","2,700",4 Shades Ct,"Newark, DE 19702",19702,3,4,"2,700",,"9/4/2018Sold$329,900--Christina Lee8/3/2018Pending sale$329,900--7/26/2018Listed for sale$329,900-0.6%12/4/2017Listing removed$331,900--9/27/2017Price change$331,900-1.5%8/31/2017Listed for sale$336,900-5.1%5/1/2008Listing removed$355,000--3/14/2008Listed for sale$355,000+26.6%9/1/2004Sold$280,445-86.2%2/21/2001Sold$2,030,000--Report issue with price history"
"43 Montague Rd, Newark, DE",https://www.zillow.com/homedetails/43-Montague-Rd-Newark-DE-19713/72899814_zpid/,08/31/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.642471,-75.776860&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=LaWbCLs0wfthHa0sN4zXvXcaRh4=","$461,000","5,550",43 Montague Rd,"Newark, DE 19713",19713,5,5,"5,550",,"8/31/2018Sold$461,000-1.9%Applebaum Nolte8/31/2018Listing removed$469,900--6/22/2018Pending sale$469,900--6/15/2018Listed for sale$469,900+14.6%9/23/2011Sold$410,000-1.9%Linda Cole7/19/2011Listing removed$418,000--6/18/2011Listed for sale$418,000--Report issue with price history"
"10 North Pl, Newark, DE",https://www.zillow.com/homedetails/10-North-Pl-Newark-DE-19711/73031090_zpid/,08/31/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.698824,-75.716885&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=t4s5wAOp9EnREM6WZiV_gFY45Cw=","$342,500","2,100",10 North Pl,"Newark, DE 19711",19711,2.5,4,"2,100","8,712","8/31/2018Sold$342,500-4.8%MaryBeth Tribbitt8/7/2018Listing removed$359,900--7/30/2018Listed for sale$359,900+12.5%6/14/2006Sold$319,900--Report issue with price history"
"32 Forestal Cir, Newark, DE",https://www.zillow.com/homedetails/32-Forestal-Cir-Newark-DE-19711/73014868_zpid/,video iconVideo Walkthrough,"https://maps.googleapis.com/maps/api/streetview?location=39.743681,-75.725545&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=4Nz6DltmdzzRfyUtzkI2dJNSmis=","$435,000","2,700",32 Forestal Cir,"Newark, DE 19711",19711,3,4,"2,700",,"8/24/2018Sold$435,000--Madeline Dobbs7/12/2018Pending sale$435,000--6/28/2018Listed for sale$435,000--Report issue with price history"
"40 Berkley Dr, Newark, DE",https://www.zillow.com/homedetails/40-Berkley-Dr-Newark-DE-19702/81731555_zpid/,08/23/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.587433,-75.761761&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=bbySzlLSjtd9bWNA54Tee9XdaoE=","$330,000","5,525",40 Berkley Dr,"Newark, DE 19702",19702,4.5,4,"5,525",,"DateEventPrice$/sqftSource8/9/2018Sold$330,000-24.7%$60Public Record9/20/2007Sold$438,525-75.9%$79Public Record10/26/2006Sold$1,820,000--$329Public RecordReport issue with price history"
"313 Winterthur Ln, Newark, DE",https://www.zillow.com/homedetails/313-Winterthur-Ln-Newark-DE-19711/72935756_zpid/,08/23/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$490,000","2,875",313 Winterthur Ln,"Newark, DE 19711",19711,4,4,"2,875",,"DateEventPrice$/sqftSource8/23/2018Sold$490,000-1.9%$170Public Record7/9/2018Pending sale$499,500--$174RE/MAX Associates-Wilmington6/22/2018Listed for sale$499,500+16.2%$174RE/MAX Associates-Wilmington7/15/2013Sold$429,900--$150Public Record5/19/2013Listing removed$429,900--$150RE/MAX ASSOCIATES5/14/2013Listed for sale$429,900+32.5%$150RE/MAX ASSOCIATES9/10/2001Sold$324,545--$113Public RecordReport issue with price history"
"20 Timberline Dr, Newark, DE",https://www.zillow.com/homedetails/20-Timberline-Dr-Newark-DE-19711/72930275_zpid/,08/22/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$329,900","2,025",20 Timberline Dr,"Newark, DE 19711",19711,2.5,4,"2,025",,"DateEventPrice$/sqftSource8/22/2018Sold$329,900-1.2%$163Public Record7/5/2018Listing removed$334,000--$165Long & Foster - Greenville6/8/2018Listed for sale$334,000+1.2%$165Long & Foster - Greenville5/5/2008Sold$330,000--$163Public RecordReport issue with price history"
"105 Michaels Ln, Newark, DE",https://www.zillow.com/homedetails/105-Michaels-Ln-Newark-DE-19713/73038922_zpid/,video iconVideo Walkthrough,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$339,900","2,850",105 Michaels Ln,"Newark, DE 19713",19713,3.5,4,"2,850",,"8/20/2018Sold$339,900--Rob Hoesterey, Matt Fish8/8/2018Listing removed$339,900--7/3/2018Pending sale$339,900--6/26/2018Listed for sale$339,900-8.1%3/11/2008Sold$370,000-7.5%2/29/2008Listing removed$399,900--2/1/2008Listed for sale$399,900+53.2%6/3/2002Sold$261,000--Report issue with price history"
"6 Hagley Ln, Newark, DE",https://www.zillow.com/homedetails/6-Hagley-Ln-Newark-DE-19711/72935956_zpid/,08/17/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$500,000","4,475",6 Hagley Ln,"Newark, DE 19711",19711,4,4,"4,475",,"8/13/2018Sold$510,000--David Sordelet, Karen Mordus7/13/2018Pending sale$510,000--7/6/2018Listed for sale$510,000+42.5%11/30/2001Sold$357,815--Report issue with price history"
"4969 Ogletown Stanton Rd, Newark, DE",https://www.zillow.com/homedetails/4969-Ogletown-Stanton-Rd-Newark-DE-19713/102678984_zpid/,08/17/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$299,900","3,250",4969 Ogletown Stanton Rd,"Newark, DE 19713",19713,4.5,5,"3,250","8,276","8/14/2018Sold$299,900--Courtney Williams, Heather Palmer7/10/2018Listing removed$299,900--6/13/2018Price change$299,900-3.2%5/25/2018Listed for sale$309,900+29.1%3/17/2003Sold$240,000--Report issue with price history"
"32 Lynam Lookout Dr, Newark, DE",https://www.zillow.com/homedetails/32-Lynam-Lookout-Dr-Newark-DE-19702/72878539_zpid/,08/15/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$377,000","2,800",32 Lynam Lookout Dr,"Newark, DE 19702",19702,3,4,"2,800","10,019","8/15/2018Sold$377,000-3.3%Team Endrich6/26/2018Pending sale$389,900--6/7/2018Listed for sale$389,900--Report issue with price history"
"55 Calvarese Dr, Bear, DE",https://www.zillow.com/homedetails/55-Calvarese-Dr-Bear-DE-19701/91581358_zpid/,08/15/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$440,000","4,300",55 Calvarese Dr,"Bear, DE 19701",19701,4,4,"4,300",,"DateEventPrice$/sqftSource8/15/2018Sold$440,000+0.5%$102Public Record6/12/2018Listing removed$438,000--$102Patterson-Schwartz Real Estate6/8/2018Listed for sale$438,000+111.6%$102Patterson-Schwartz Real Estate3/4/2008Sold$206,995--$48Public RecordReport issue with price history"
"141 Peel Ln, Newark, DE",https://www.zillow.com/homedetails/141-Peel-Ln-Newark-DE-19702/178717850_zpid/,08/14/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$362,000","2,500",141 Peel Ln,"Newark, DE 19702",19702,4,4,"2,500","5,227","8/14/2018Sold$362,000-0.4%Mary Kate Johnston8/11/2018Listing removed$363,500--7/4/2018Pending sale$363,500--6/28/2018Price change$363,500+1%4/28/2018Listed for sale$359,900--Report issue with price history"
"10 Clearview Ct, Newark, DE",https://www.zillow.com/homedetails/10-Clearview-Ct-Newark-DE-19711/73035262_zpid/,08/10/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$250,000","2,000",10 Clearview Ct,"Newark, DE 19711",19711,2.5,4,"2,000",,"8/6/2018Sold$250,000-5.7%Eddie Barksdale, Lee Buzalek7/10/2018Listing removed$265,000--5/21/2018Price change$265,000-3.6%4/4/2018Price change$275,000-3.5%3/19/2018Listed for sale$285,000--Report issue with price history"
"215 Cunane Cir, Newark, DE",https://www.zillow.com/homedetails/215-Cunane-Cir-Newark-DE-19702/72880137_zpid/,08/06/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$395,000","2,725",215 Cunane Cir,"Newark, DE 19702",19702,3,4,"2,725",,"8/3/2018Sold$395,000-1.3%Amanda Burke, David Sordelet6/26/2018Pending sale$400,000--5/23/2018Listed for sale$400,000+23.4%1/16/2002Sold$324,065+122%10/12/2001Sold$146,000--Report issue with price history"
"447 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/447-Jacobsen-Dr-Newark-DE-19702/102679038_zpid/,08/03/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$260,000","2,325",447 Jacobsen Dr,"Newark, DE 19702",19702,3,3,"2,325",,"7/31/2018Sold$260,000-1.9%Daniel Shainsky and Eric Brinker, Megan Aitken7/23/2018Pending sale$265,000--7/15/2018Price change$265,000-1.5%6/11/2018Pending sale$269,000--6/9/2018Price change$269,000-1.3%6/9/2018Back on market$272,500--4/27/2018Pending sale$272,500--4/25/2018Price change$272,500+1%4/14/2018Listed for sale$269,900+124.9%5/3/2010Sold$120,000--Report issue with price history"
"10 Penny Ln, Newark, DE",https://www.zillow.com/homedetails/10-Penny-Ln-Newark-DE-19702/73041153_zpid/,08/02/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$407,000","3,725",10 Penny Ln,"Newark, DE 19702",19702,4,4,"3,725",,"8/2/2018Sold$407,000-1.9%The Delaware Group7/9/2018Listing removed$414,900--6/25/2018Listed for sale$414,900--4/26/2018Listing removed$414,900--4/21/2018Listed for sale$414,900--Report issue with price history"
"22 Moonlight Ct, Newark, DE",https://www.zillow.com/homedetails/22-Moonlight-Ct-Newark-DE-19702/73041177_zpid/,08/01/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$425,000","3,425",22 Moonlight Ct,"Newark, DE 19702",19702,3,4,"3,425",,"8/1/2018Sold$425,000-1.2%Xiaoli Shang7/7/2018Listing removed$429,990--6/16/2018Listed for sale$429,990-4.4%6/29/2006Sold$449,900--Report issue with price history"
"20 Harris Cir, Newark, DE",https://www.zillow.com/homedetails/20-Harris-Cir-Newark-DE-19711/73009520_zpid/,days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$477,500","2,800",,,,,,,,
"402 Nona Ln, Newark, DE",https://www.zillow.com/homedetails/402-Nona-Ln-Newark-DE-19702/72880158_zpid/,07/30/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$425,000","3,500",402 Nona Ln,"Newark, DE 19702",19702,,5,"3,500","9,583","7/30/2018Sold$425,000-7.6%Kim Hoffman, Laura Walker7/17/2018Pending sale$459,900--6/28/2018Listed for sale$459,900+2.4%11/12/2015Listing removed$449,000--11/4/2015Listed for sale$449,000--11/3/2015Listing removed$2,250--10/2/2015Price change$2,250-10%8/10/2015Listed for rent$2,500--6/21/2015Listing removed$489,000--4/16/2015Price change$489,000-6%3/23/2015Listed for sale$520,000+25.3%5/31/2005Sold$415,000+29.3%6/4/2002Sold$320,860+9.9%4/12/2002Sold$292,000--Report issue with price history"
"515 Wake Forest Dr, Newark, DE",https://www.zillow.com/homedetails/515-Wake-Forest-Dr-Newark-DE-19713/72899871_zpid/,07/27/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$400,000","2,775",515 Wake Forest Dr,"Newark, DE 19713",19713,2.5,4,"2,775",,"7/27/2018Sold$400,000--Alison Lupinek6/20/2018Listed for sale$400,000+9.1%9/15/2004Sold$366,760--Report issue with price history"
"811 Branch Rd, Newark, DE",https://www.zillow.com/homedetails/811-Branch-Rd-Newark-DE-19711/73011343_zpid/,07/25/2018,https://photos.zillowstatic.com/p_e/ISq5poo83u965t0000000000.jpg,"$429,900","2,225",811 Branch Rd,"Newark, DE 19711",19711,2.5,3,"2,225",,"7/12/2018Sold$429,900--Jim Pettit, Moran Murray4/23/2018Listing removed$429,900--4/20/2018Listed for sale$429,900+8.8%8/31/2012Sold$395,000-12.2%Moran Murray, Gina McCollum-Crowder8/12/2012Listing removed$450,000--3/20/2012Price change$450,000-3.2%2/15/2012Price change$465,000-2.1%10/17/2011Price change$475,000-3.1%9/20/2011Price change$490,000-14.8%11/21/2010Listed for sale$575,000+54.6%12/4/2001Sold$372,000--Report issue with price history"
"213 Odessa Way, Newark, DE",https://www.zillow.com/homedetails/213-Odessa-Way-Newark-DE-19711/72935773_zpid/,07/25/2018,https://photos.zillowstatic.com/p_e/ISphirjdymp8450000000000.jpg,"$469,900","2,575",213 Odessa Way,"Newark, DE 19711",19711,2.5,4,"2,575",,"7/24/2018Sold$469,900+1.1%Alan Mazzetti6/20/2018Listing removed$464,900--6/14/2018Listed for sale$464,900+13.4%10/9/2013Sold$410,000-6.8%Erik Hoferer9/11/2013Listing removed$439,900--8/30/2013Price change$439,900+3.5%6/8/2013Price change$425,000-3.4%4/27/2013Listed for sale$439,900--Report issue with price history"
"604 Slate Dr, Newark, DE",https://www.zillow.com/homedetails/604-Slate-Dr-Newark-DE-19702/72879652_zpid/,07/23/2018,https://photos.zillowstatic.com/p_e/ISa99ac9i9irk70000000000.jpg,"$309,000","3,500",604 Slate Dr,"Newark, DE 19702",19702,3,4,"3,500","10,018","7/23/2018Sold$309,000-1.9%Jim Venema, Nancy Good5/31/2018Listing removed$315,000--5/14/2018Price change$315,000-1.5%4/7/2018Listed for sale$319,900+46%9/16/2002Sold$219,160-89.2%2/21/2001Sold$2,030,000--Report issue with price history"
"406 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/406-Jacobsen-Dr-Newark-DE-19702/102678999_zpid/,07/23/2018,"https://maps.googleapis.com/maps/api/staticmap?center=39.665120,-75.671469&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=IYYDf2e00m_09SiLjY_W3k5QETY=","$284,900","2,500",406 Jacobsen Dr,"Newark, DE 19702",19702,3.5,3,"2,500",,"7/23/2018Sold$284,900--Mike Walton7/20/2018Listing removed$284,900--6/26/2018Pending sale$284,900--6/5/2018Price change$284,900+1.8%6/1/2018Listed for sale$279,900+7.1%5/28/2009Sold$261,420--Report issue with price history"
"337 Latrobe Dr, Newark, DE",https://www.zillow.com/homedetails/337-Latrobe-Dr-Newark-DE-19702/113186590_zpid/,07/12/2018,https://photos.zillowstatic.com/p_e/ISxbfnkngu97l30000000000.jpg,"$282,000","2,275",337 Latrobe Dr,"Newark, DE 19702",19702,3,3,"2,275","5,227","8/16/2018Listing removed$2,250--7/17/2018Listed for rent$2,250--7/12/2018Sold$282,000--Anthony Nanni, Francis (Buddy) Gilson6/2/2018Pending sale$282,000--5/29/2018Listed for sale$282,000+5.2%6/1/2016Sold$268,000-0.7%David Landon5/5/2016Listing removed$269,900--2/22/2016Listed for sale$269,900--1/6/2016Listing removed$269,900--12/31/2015Back on market$269,900--12/15/2015Pending sale$269,900--11/7/2015Listed for sale$269,900--9/8/2015Listing removed$269,900--8/25/2015Price change$269,900-1.8%5/7/2015Price change$274,900-1.8%4/11/2015Listed for sale$279,900+107.9%1/7/2011Sold$134,625--Report issue with price history"
"123 Creekmont Ct, Newark, DE",https://www.zillow.com/homedetails/123-Creekmont-Ct-Newark-DE-19702/73043163_zpid/,07/10/2018,https://photos.zillowstatic.com/p_e/IS1jfnzjqou4h30000000000.jpg,"$194,000","2,000",123 Creekmont Ct,"Newark, DE 19702",19702,2.5,3,"2,000","2,178","7/10/2018Sold$194,000-7.6%Kalpana Joshi, laura robelen6/12/2018Listing removed$209,900--6/6/2018Listed for sale$209,900--8/30/2016Listing removed$1,390+3%7/21/2014Listing removed$1,350--11/13/2002Sold$151,091-83.5%11/2/2001Sold$915,000--Report issue with price history"
"24 Chestnut Ave, Newark, DE",https://www.zillow.com/homedetails/24-Chestnut-Ave-Newark-DE-19711/73031160_zpid/,07/02/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.699632,-75.713937&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=EMvV8lEv27REOd4iRLDZygufoek=","$325,000","2,325",24 Chestnut Ave,"Newark, DE 19711",19711,2.5,4,"2,325","5,227","6/28/2018Sold$325,000+132.1%MaryBeth Tribbitt9/14/2010Sold$140,000--Report issue with price history"
"224 Goldfinch Turn, Newark, DE",https://www.zillow.com/homedetails/224-Goldfinch-Turn-Newark-DE-19711/73022722_zpid/,06/29/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.728993,-75.722793&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=uHDYCFSFBns3m8nhx-9pppqYlbc=","$485,000","3,723",224 Goldfinch Turn,"Newark, DE 19711",19711,3.5,5,"3,723",,"6/29/2018Sold$485,000--Donna Marshall, First State Luxury Homes4/26/2018Listing removed$485,000--4/9/2018Price change$485,000+2.1%4/3/2018Listed for sale$474,900--Report issue with price history"
"404 Jacobsen Dr, Newark, DE",https://www.zillow.com/homedetails/404-Jacobsen-Dr-Newark-DE-19702/102678998_zpid/,06/29/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$279,000","2,900",404 Jacobsen Dr,"Newark, DE 19702",19702,4,3,"2,900",,"6/29/2018Sold$279,000-0.3%Mike Walton6/28/2018Listing removed$279,900--6/26/2018Listed for sale$279,900--5/14/2018Listing removed$279,900--5/9/2018Listed for sale$279,900+18.4%9/24/2009Sold$236,488--Report issue with price history"
"214 Margaux Cir, Newark, DE",https://www.zillow.com/homedetails/214-Margaux-Cir-Newark-DE-19702/72890393_zpid/,hours ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$382,500","3,100",,,,,,,,
"6 Vivian Ct, Newark, DE",https://www.zillow.com/homedetails/6-Vivian-Ct-Newark-DE-19702/72878277_zpid/,06/25/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$334,500","2,975",6 Vivian Ct,"Newark, DE 19702",19702,3.5,4,"2,975",,"6/22/2018Sold$334,500-5.7%Kathy Melcher6/12/2018Pending sale$354,900--4/26/2018Listed for sale$354,900--Report issue with price history"
"359 Latrobe Dr, Newark, DE",https://www.zillow.com/homedetails/359-Latrobe-Dr-Newark-DE-19702/118667103_zpid/,06/25/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$272,900","2,038",359 Latrobe Dr,"Newark, DE 19702",19702,4,3,"2,038","2,613","DateEventPrice$/sqftSource6/25/2018Sold$272,900+1.1%$134Public Record6/23/2018Listing removed$269,900--$132RE/MAX SUNVEST REALTY6/2/2018Pending sale$269,900--$132RE/MAX SUNVEST REALTY5/19/2018Price change$269,900-3.6%$132RE/MAX Sunvest Realty5/2/2018Listed for sale$279,900+130.2%$137RE/MAX Sunvest Realty3/6/2012Sold$121,600--$60Public RecordReport issue with price history"
"14 Abbey Rd, Newark, DE",https://www.zillow.com/homedetails/14-Abbey-Rd-Newark-DE-19702/73041166_zpid/,06/20/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$425,000","3,425",14 Abbey Rd,"Newark, DE 19702",19702,3.5,4,"3,425","8,712","6/20/2018Sold$425,000+1.2%Raju Danthuluri, Lauri Brockson5/7/2018Listing removed$420,000--5/1/2018Listed for sale$420,000+61.5%3/22/2002Sold$260,000--Report issue with price history"
"426 Welsh Hill Rd, Newark, DE",https://www.zillow.com/homedetails/426-Welsh-Hill-Rd-Newark-DE-19702/178717612_zpid/,06/19/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$435,000","2,749",426 Welsh Hill Rd,"Newark, DE 19702",19702,3.1,4,"2,749","9,147","6/4/2018Sold$435,000-3.3%Tim Owen5/19/2018Listing removed$449,900--4/19/2018Listed for sale$449,900+10.9%10/21/2014Sold$405,623--Report issue with price history"
"716 Willington Square Way, Newark, DE",https://www.zillow.com/homedetails/716-Willington-Square-Way-Newark-DE-19711/72935809_zpid/,06/15/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$465,000","3,425",716 Willington Square Way,"Newark, DE 19711",19711,2.5,4,"3,425",,"6/15/2018Sold$465,000-2.1%Alan Mazzetti4/10/2018Listing removed$474,900--3/22/2018Listed for sale$474,900+7.2%8/1/2015Sold$443,000-1.5%Alan Mazzetti6/22/2015Pending sale$449,900--5/6/2015Listed for sale$449,900+16.9%9/6/2012Sold$385,000--8/3/2012Sold$385,000--6/7/2012Listing removed$385,000+21.8%5/14/2001Sold$316,000--Report issue with price history"
"15 Moonlight Ct, Newark, DE",https://www.zillow.com/homedetails/15-Moonlight-Ct-Newark-DE-19702/73041185_zpid/,06/15/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$480,000","3,025",15 Moonlight Ct,"Newark, DE 19702",19702,3,4,"3,025",,"6/15/2018Sold$480,000--Angela Allen2/5/2018Listing removed$480,000--1/31/2018Listed for sale$480,000--Report issue with price history"
"99 W Mill Station Dr, Newark, DE",https://www.zillow.com/homedetails/99-W-Mill-Station-Dr-Newark-DE-19711/72931876_zpid/,06/14/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$365,000","2,725",99 W Mill Station Dr,"Newark, DE 19711",19711,3,4,"2,725",,"6/14/2018Sold$365,000--Patricia Wolf, Peggy Centrella5/14/2018Listing removed$365,000--5/9/2018Listed for sale$365,000+3.4%4/30/2016Listing removed$352,900--4/9/2016Price change$352,900-1.1%3/6/2016Listed for sale$356,900--Report issue with price history"
"184 Haut Brion Ave, Newark, DE",https://www.zillow.com/homedetails/184-Haut-Brion-Ave-Newark-DE-19702/81731552_zpid/,06/12/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$395,000","3,100",184 Haut Brion Ave,"Newark, DE 19702",19702,2.5,4,"3,100",,"DateEventPrice$/sqftSource6/12/2018Sold$395,000--$127Public Record3/16/2018Listing removed$395,000--$127Keller Williams Real Estate-Ne3/16/2018Pending sale$395,000--$127Keller Williams Real Estate-Ne2/22/2018Listed for sale$395,000+16.2%$127Keller Williams Real Estate-Ne2/25/2016Sold$340,000-5.3%$110Public Record12/28/2015Listing removed$359,000--$116BHHS Fox & Roach12/15/2015Price change$359,000-1%$116BHHS Fox & Roach12/3/2015Price change$362,500-4.5%$117BHHS Fox & Roach9/18/2015Price change$379,500-1.4%$122BHHS Fox & Roach9/9/2015Price change$384,900-2.7%$124BHHS Fox & Roach7/15/2015Price change$395,500-0.9%$128BHHS Fox & Roach6/30/2015Price change$399,000-2.7%$129BHHS Fox & Roach6/16/2015Price change$410,000-3.5%$132BHHS Fox & Roach5/29/2015Listed for sale$425,000-0.8%$137BHHS Fox & Roach1/24/2007Sold$428,347--$138Public RecordReport issue with price history"
