Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"29 Tenby Chase Dr, Newark, DE",https://www.zillow.com/homedetails/29-Tenby-Chase-Dr-Newark-DE-19711/73009647_zpid/,07/31/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$435,000","2,950",29 Tenby Chase Dr,"Newark, DE 19711",19711,3,4,"2,950",,"7/31/2018Sold$435,000+1.4%Elaine Woerner5/28/2018Listing removed$429,000--5/25/2018Listed for sale$429,000+90.8%6/1/1986Sold$224,900--Report issue with price history"
"59 Lochview Dr, Bear, DE",https://www.zillow.com/homedetails/59-Lochview-Dr-Bear-DE-19701/72923160_zpid/,07/31/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$280,000","2,025",59 Lochview Dr,"Bear, DE 19701",19701,2.5,3,"2,025","8,712","7/31/2018Sold$280,000+1.8%Iris Sordelet6/26/2018Listing removed$274,995--6/21/2018Listed for sale$274,995--1/9/2018Price change$1,995--1/8/2018Listing removed$274,999--12/3/2017Listed for sale$274,999--10/26/2017Listed for rent$1,995--8/9/2017Sold$178,000-15.2%3/11/2014Listed for sale$209,900+30.8%1/16/2001Sold$160,500--Report issue with price history"
"105 Stardust Dr, Newark, DE",https://www.zillow.com/homedetails/105-Stardust-Dr-Newark-DE-19702/72888288_zpid/,07/31/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$300,000","2,150",105 Stardust Dr,"Newark, DE 19702",19702,2.5,4,"2,150",,"7/31/2018Sold$300,000+11.2%Renee Wolhar2/27/2012Sold$269,900--Doug Bartsch1/27/2012Pending sale$269,900--11/1/2011Price change$269,900-1.9%10/14/2011Price change$275,000-7.1%4/5/2011Listed for sale$295,900-1.3%6/24/2010Listing removed$299,900--5/30/2010Listed for sale$299,900--Report issue with price history"
"41 Foxtail Ct, Newark, DE",https://www.zillow.com/homedetails/41-Foxtail-Ct-Newark-DE-19711/73019263_zpid/,07/31/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$262,500","2,050",41 Foxtail Ct,"Newark, DE 19711",19711,3,4,"2,050","4,791","7/31/2018Sold$262,500-0.9%Nancy Hackendorn6/26/2018Pending sale$265,000--6/8/2018Listed for sale$265,000+10.4%8/9/2013Listed for sale$240,000--Report issue with price history"
"3 Cabot Pl, Newark, DE",https://www.zillow.com/homedetails/3-Cabot-Pl-Newark-DE-19711/73014527_zpid/,07/30/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$445,000","3,775",3 Cabot Pl,"Newark, DE 19711",19711,2.5,4,"3,775",,"7/30/2018Sold$445,000-2.2%Scott Farnan6/28/2018Listing removed$455,000--6/20/2018Price change$455,000-3.2%5/4/2018Price change$469,900-1.1%3/29/2018Price change$475,000-3%11/30/2017Listed for sale$489,900-29%11/25/2013Sold$690,000+46.8%Processing Department9/20/2013Listed for sale$469,900--Report issue with price history"
"7 Marble Rdg, Newark, DE",https://www.zillow.com/homedetails/7-Marble-Rdg-Newark-DE-19702/72879327_zpid/,07/30/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$165,000","2,050",7 Marble Rdg,"Newark, DE 19702",19702,2,4,"2,050",,"DateEventPrice$/sqftSource7/30/2018Sold$165,000--$80Public RecordReport issue with price history"
"32 Rossiter Cir, Newark, DE",https://www.zillow.com/homedetails/32-Rossiter-Cir-Newark-DE-19702/73042185_zpid/,07/27/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$300,000","2,225",32 Rossiter Cir,"Newark, DE 19702",19702,2.5,4,"2,225",,"7/19/2018Sold$300,000-3.2%Michael and Andrea Haritos6/15/2018Listing removed$309,900--6/12/2018Pending sale$309,900--6/3/2018Listed for sale$309,900--Report issue with price history"
"2 Firethorn Ct, Newark, DE",https://www.zillow.com/homedetails/2-Firethorn-Ct-Newark-DE-19711/72933667_zpid/,07/24/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$257,500","2,025",2 Firethorn Ct,"Newark, DE 19711",19711,2.5,4,"2,025",,"DateEventPrice$/sqftSource7/24/2018Sold$257,500-8%$127Public Record6/26/2012Sold$280,000-16.4%$138Public Record6/4/2007Sold$335,000--$165Public RecordReport issue with price history"
"9 Willow Creek Ln, Newark, DE",https://www.zillow.com/homedetails/9-Willow-Creek-Ln-Newark-DE-19711/73015257_zpid/,07/20/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$450,000","2,625",9 Willow Creek Ln,"Newark, DE 19711",19711,2.5,4,"2,625",,"7/20/2018Sold$450,000+4.7%Terri Sensing, Susie Hall Mathews6/3/2018Listing removed$429,900--5/31/2018Listed for sale$429,900+16.2%7/18/2012Sold$370,000--Report issue with price history"
"131 Fantasia Dr, Newark, DE",https://www.zillow.com/homedetails/131-Fantasia-Dr-Newark-DE-19713/73035659_zpid/,07/20/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$141,000","2,074",131 Fantasia Dr,"Newark, DE 19713",19713,2,3,"2,074","7,405","DateEventPrice$/sqftSource7/20/2018Sold$141,000-1.4%$68Public Record6/15/2018Listing removed$143,000--$69Owners.com6/7/2018Listed for sale$143,000-35%$69Owners.com5/1/2018Sold$220,000-13.7%$106Public Record8/1/2006Sold$255,000--$123Public RecordReport issue with price history"
"2 Festival Ct, Newark, DE",https://www.zillow.com/homedetails/2-Festival-Ct-Newark-DE-19702/72880509_zpid/,07/19/2018,https://photos.zillowstatic.com/p_e/ISmmr2x55jtrpk0000000000.jpg,"$226,000","8,712",2 Festival Ct,"Newark, DE 19702",19702,3,3,"8,712","8,712","7/16/2018Sold$226,000+2.8%Mia Burch, Andrew White6/14/2018Listing removed$219,900--5/18/2018Price change$219,900-4.3%4/19/2018Price change$229,900-4.2%3/27/2018Price change$239,900-4%3/12/2018Listed for sale$249,900-26.3%1/18/2008Listing removed$339,000--11/13/2007Listed for sale$339,000--Report issue with price history"
"17 Moody Pl, Newark, DE",https://www.zillow.com/homedetails/17-Moody-Pl-Newark-DE-19702/73040457_zpid/,video iconVideo Walkthrough,https://photos.zillowstatic.com/p_e/ISadgq02me9lr60000000000.jpg,"$245,000","2,000",17 Moody Pl,"Newark, DE 19702",19702,3,4,"2,000","6,970","7/11/2018Sold$245,000+2.5%Debbi Cadwallader, Bert Green6/8/2018Pending sale$239,000--5/25/2018Listed for sale$239,000+7.2%9/22/2009Sold$223,000+14.4%3/26/2008Sold$195,000-2.5%2/2/2008Listed for sale$199,900--Report issue with price history"
"32 Scotch Pine Rd, Newark, DE",https://www.zillow.com/homedetails/32-Scotch-Pine-Rd-Newark-DE-19711/72935504_zpid/,07/13/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.702823,-75.767353&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=pXBYdkGnyk_BjhSC7GleWqT8u08=","$305,000","2,225",32 Scotch Pine Rd,"Newark, DE 19711",19711,3,3,"2,225","10,018","7/13/2018Sold$305,000--Rob Watson, Susan Helmstadter6/26/2018Listed for sale$305,000--5/15/2018Listing removed$305,000--5/8/2018Listed for sale$305,000+48.8%8/24/2001Sold$205,000--Report issue with price history"
"6 Meir Ct, Newark, DE",https://www.zillow.com/homedetails/6-Meir-Ct-Newark-DE-19702/72879093_zpid/,07/13/2018,https://photos.zillowstatic.com/p_e/ISu8mj2xunk2q71000000000.jpg,"$407,000","3,250",6 Meir Ct,"Newark, DE 19702",19702,2.5,4,"3,250",,"7/13/2018Sold$407,000-2.9%Chelle Concha6/17/2018Listing removed$419,000--5/9/2018Price change$419,000-2.3%4/5/2018Listed for sale$429,000+21.2%12/8/2016Sold$354,000+1.4%Paul Pantano10/20/2016Listing removed$349,000--10/3/2016Listed for sale$349,000--Report issue with price history"
"47 Abelia Ln, Newark, DE",https://www.zillow.com/homedetails/47-Abelia-Ln-Newark-DE-19711/73012553_zpid/,07/13/2018,https://photos.zillowstatic.com/p_e/IS2vo66lwug70c0000000000.jpg,"$430,000","2,400",47 Abelia Ln,"Newark, DE 19711",19711,3,4,"2,400",,"7/13/2018Sold$430,000+0%Gail Frederick, Jeff Bollinger6/26/2018Pending sale$429,900--5/30/2018Listed for sale$429,900--Report issue with price history"
"601 Brill Ct, Newark, DE",https://www.zillow.com/homedetails/601-Brill-Ct-Newark-DE-19711/73015545_zpid/,07/12/2018,https://photos.zillowstatic.com/p_e/ISm6r3hosstwou0000000000.jpg,"$312,500","2,400",601 Brill Ct,"Newark, DE 19711",19711,4,4,"2,400","7,840","7/12/2018Sold$312,500+0.8%Marian Eiermann4/15/2018Listing removed$310,000--4/12/2018Listed for sale$310,000+8.8%11/13/2014Sold$285,000--Bo UptonReport issue with price history"
"1 Findail Dr, Newark, DE",https://www.zillow.com/homedetails/1-Findail-Dr-Newark-DE-19711/73014953_zpid/,07/12/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.744558,-75.721360&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=RtMIzT2E7yrUKMUXwTOBEiOD-uU=","$410,000","2,775",1 Findail Dr,"Newark, DE 19711",19711,3,4,"2,775",,"5/17/2019Listing removed$419,900--4/16/2019Price change$419,900-1.2%2/18/2019Price change$424,900-2.3%11/23/2018Listed for sale$435,000+6.1%7/11/2018Sold$410,000-2.4%Matthew Dutt6/20/2018Listing removed$419,900--6/6/2018Listed for sale$419,900+21.7%10/31/2011Sold$345,000-1.4%Ann Clark10/22/2011Listing removed$349,900--9/17/2011Price change$349,900-2.8%8/18/2011Price change$359,900-1.4%8/10/2011Price change$365,000-3.9%7/21/2011Price change$379,900-1.3%6/30/2011Price change$384,900-1.3%5/18/2011Price change$389,900-2.5%5/3/2011Price change$399,900--Report issue with price history"
"41 Willow Creek Ln, Newark, DE",https://www.zillow.com/homedetails/41-Willow-Creek-Ln-Newark-DE-19711/73012546_zpid/,07/11/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.755246,-75.709359&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=ta0GfwEoIOzk3yJKr1y3N7CaixQ=","$441,000","2,625",41 Willow Creek Ln,"Newark, DE 19711",19711,2.5,4,"2,625",,"DateEventPrice$/sqftSource7/11/2018Sold$441,000+0.2%$168Public Record5/21/2018Listing removed$440,000--$168Patterson-Schwartz Real Estate5/19/2018Listed for sale$440,000--$168Patterson-Schwartz Real EstateReport issue with price history"
"33 Renee Ln, Newark, DE",https://www.zillow.com/homedetails/33-Renee-Ln-Newark-DE-19711/73015518_zpid/,07/09/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$375,000","2,075",33 Renee Ln,"Newark, DE 19711",19711,3,3,"2,075",,"7/9/2018Sold$375,000--Joseph Nestor, Peggy Centrella6/15/2018Listing removed$375,000--5/23/2018Price change$375,000+4.2%4/17/2018Price change$359,900-3.5%4/10/2018Listed for sale$372,900+3.6%5/14/2008Sold$360,000-4%1/18/2008Listing removed$374,900--1/5/2008Price change$374,900-5.1%11/13/2007Listed for sale$394,900+61.2%3/1/2002Sold$245,000--Report issue with price history"
"6 Battle Dr, Newark, DE",https://www.zillow.com/homedetails/6-Battle-Dr-Newark-DE-19702/72879041_zpid/,07/09/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$240,000","2,240",6 Battle Dr,"Newark, DE 19702",19702,2.5,4,"2,240",,"DateEventPrice$/sqftSource7/9/2018Sold$240,000+6.9%$107Public Record4/30/2018Listing removed$224,500--$100Long & Foster - Greenville4/13/2018Listed for sale$224,500-8.7%$100Long & Foster - Greenville12/27/2017Sold$245,809-0.5%$110Public Record10/19/2004Sold$247,000+9.8%$110Public Record12/31/2002Sold$224,999+18.5%$100Public Record6/15/2001Sold$189,900--$85Public RecordReport issue with price history"
"8 Grosbeak Ln, Newark, DE",https://www.zillow.com/homedetails/8-Grosbeak-Ln-Newark-DE-19711/73018161_zpid/,07/09/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$413,000","3,400",8 Grosbeak Ln,"Newark, DE 19711",19711,3,4,"3,400",,"7/2/2018Sold$413,000+2%Adam Dorosky, Jeff Bollinger6/26/2018Listed for sale$405,000--5/7/2018Listing removed$405,000--5/2/2018Price change$405,000-3.5%4/14/2018Price change$419,900-1.8%3/23/2018Listed for sale$427,500-3.7%10/16/2017Listing removed$444,000--9/12/2017Listed for sale$444,000--Report issue with price history"
"8 Polaris Dr, Newark, DE",https://www.zillow.com/homedetails/8-Polaris-Dr-Newark-DE-19711/73012179_zpid/,07/06/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$407,000","2,475",8 Polaris Dr,"Newark, DE 19711",19711,3,5,"2,475",,"7/6/2018Sold$407,000-1.9%Michael Kelczewski, Terry Young5/20/2018Pending sale$414,900--5/12/2018Listed for sale$414,900+86.5%5/2/2001Sold$222,500--Report issue with price history"
"125 Harmony Crest Dr, Newark, DE",https://www.zillow.com/homedetails/125-Harmony-Crest-Dr-Newark-DE-19713/73035545_zpid/,07/03/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$215,000","2,025",125 Harmony Crest Dr,"Newark, DE 19713",19713,2,5,"2,025",,"7/3/2018Sold$215,000-4.4%Ivy-lyn Sia, David Vetri5/24/2018Listing removed$225,000--5/14/2018Listed for sale$225,000--Report issue with price history"
"8 Ironwood Dr, Newark, DE",https://www.zillow.com/homedetails/8-Ironwood-Dr-Newark-DE-19711/73011288_zpid/,07/02/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$445,000","3,375",8 Ironwood Dr,"Newark, DE 19711",19711,3,5,"3,375",,"7/2/2018Sold$445,000+2.3%Nikolina6/28/2018Listing removed$434,900--5/8/2018Pending sale$434,900--5/1/2018Listed for sale$434,900+4.5%7/31/2015Sold$416,000-2.1%Brian George, Jan Patrick6/18/2015Listing removed$425,000--5/30/2015Listed for sale$425,000+15.5%8/15/2012Sold$368,000-4.4%8/2/2012Listing removed$385,000--5/1/2012Listed for sale$385,000--Report issue with price history"
"7 Glezman Dr, Newark, DE",https://www.zillow.com/homedetails/7-Glezman-Dr-Newark-DE-19702/72883050_zpid/,07/02/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$280,000","2,825",7 Glezman Dr,"Newark, DE 19702",19702,3,4,"2,825","7,405","6/28/2018Sold$280,000-1.7%Tricia Hawryluk5/17/2018Pending sale$284,900--5/9/2018Listed for sale$284,900--Report issue with price history"
"351 Stamford Dr, Newark, DE",https://www.zillow.com/homedetails/351-Stamford-Dr-Newark-DE-19711/72933284_zpid/,06/29/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$325,000","2,250",351 Stamford Dr,"Newark, DE 19711",19711,3,4,"2,250",,"6/19/2018Sold$325,000-3%Team Endrich, Stephen Mervine5/21/2018Pending sale$334,900--1/22/2018Price change$334,900-3.2%10/11/2017Price change$345,900-0.9%8/22/2017Price change$348,900-0.3%7/29/2017Listed for sale$349,900--Report issue with price history"
"26 Currant Dr, Newark, DE",https://www.zillow.com/homedetails/26-Currant-Dr-Newark-DE-19702/73042135_zpid/,06/22/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$290,500","2,250",26 Currant Dr,"Newark, DE 19702",19702,2.5,4,"2,250","6,969","DateEventPrice$/sqftSource6/22/2018Sold$290,500+2%$129Public Record5/11/2018Listing removed$284,900-1.9%$127Patterson-Schwartz Real Estate4/17/2018Price change$290,500+2%$129Patterson-Schwartz Real Estate3/2/2018Price change$284,900-1.7%$127Patterson-Schwartz Real Estate1/31/2018Listed for sale$289,900+64.5%$129Patterson-Schwartz Real Estate7/23/2013Sold$176,250-29.5%$78Public Record7/18/2013Listing removed$249,900--$111Patterson-Schwartz Real Estate7/16/2013Listed for sale$249,900--$111Patterson-Schwartz Real Estate5/7/2013Listing removed$249,900--$111Patterson-Schwartz Real Estate2/15/2013Price change$249,900-2%$111Patterson-Schwartz Real Estate8/24/2012Listed for sale$255,000--$113Patterson-Schwartz Real EstateReport issue with price history"
"75 Beech Hill Dr, Newark, DE",https://www.zillow.com/homedetails/75-Beech-Hill-Dr-Newark-DE-19711/73011821_zpid/,06/21/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$407,000","2,575",75 Beech Hill Dr,"Newark, DE 19711",19711,2.5,4,"2,575",,"6/21/2018Sold$407,000-1.9%Jay Shinn5/9/2018Listing removed$415,000--4/18/2018Listed for sale$415,000-4.6%5/30/2007Sold$435,000+4.8%9/23/2005Sold$415,000--Report issue with price history"
"21 Tremont Ct, Newark, DE",https://www.zillow.com/homedetails/21-Tremont-Ct-Newark-DE-19711/73014635_zpid/,06/20/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$435,000","3,400",21 Tremont Ct,"Newark, DE 19711",19711,3,4,"3,400",,"6/20/2018Sold$435,000--mark macomber6/19/2018Listing removed$435,000--5/22/2018Pending sale$435,000--4/12/2018Price change$435,000-2.6%3/28/2018Back on market$446,500--3/23/2018Pending sale$446,500--3/18/2018Listed for sale$446,500-0.8%2/18/2005Sold$449,900--Report issue with price history"
"18 Pine Pl, Newark, DE",https://www.zillow.com/homedetails/18-Pine-Pl-Newark-DE-19711/73012531_zpid/,06/15/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$389,000","2,075",18 Pine Pl,"Newark, DE 19711",19711,3,3,"2,075",,"6/15/2018Sold$389,000+2.4%Mia Burch4/16/2018Price change$379,900+0.2%4/16/2018Listed for sale$379,000+40.4%11/27/2002Sold$270,000--Report issue with price history"
"511 Summerbreeze Dr, Newark, DE",https://www.zillow.com/homedetails/511-Summerbreeze-Dr-Newark-DE-19702/72878533_zpid/,06/15/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$364,900","2,300",511 Summerbreeze Dr,"Newark, DE 19702",19702,2.5,3,"2,300",,"6/15/2018Sold$364,900--Delcollo Salvatore5/8/2018Listing removed$364,900--5/2/2018Listed for sale$364,900--Report issue with price history"
"403 Creek Bend Dr, Newark, DE",https://www.zillow.com/homedetails/403-Creek-Bend-Dr-Newark-DE-19711/72936375_zpid/,06/13/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$370,000","2,150",403 Creek Bend Dr,"Newark, DE 19711",19711,3,3,"2,150",,"6/12/2018Sold$370,000-1.3%Sophia Bilinsky5/11/2018Listing removed$375,000--5/9/2018Price change$375,000-1.1%4/7/2018Listed for sale$379,000+25.5%12/14/2016Sold$302,000-1%Sophia Bilinsky11/3/2016Listing removed$304,950--10/13/2016Price change$304,950-5%9/14/2016Price change$321,000-5%8/2/2016Listed for sale$338,000+20.7%3/6/2012Sold$280,000-1.7%2/9/2012Listing removed$284,900--1/5/2012Listed for sale$284,900--Report issue with price history"
"21 E Mill Station Dr, Newark, DE",https://www.zillow.com/homedetails/21-E-Mill-Station-Dr-Newark-DE-19711/72935926_zpid/,video iconVideo Walkthrough,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$323,000","2,375",21 E Mill Station Dr,"Newark, DE 19711",19711,3,4,"2,375",,"6/6/2018Sold$323,000-3%David Landon, Team Webster4/13/2018Listing removed$333,000--4/8/2018Pending sale$333,000-1.2%3/27/2018Price change$337,000-3.7%3/20/2018Listed for sale$350,000--Report issue with price history"
"196 Kenneth Ct, Newark, DE",https://www.zillow.com/homedetails/196-Kenneth-Ct-Newark-DE-19711/73032493_zpid/,06/08/2018,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$410,500","2,826",196 Kenneth Ct,"Newark, DE 19711",19711,3,4,"2,826",,"6/8/2018Sold$410,500-2.2%David Muellenberg5/9/2018Pending sale$419,850--4/25/2018Listed for sale$419,850--12/8/2013Listing removed$2,350--9/17/2013Price change$2,350-4.1%7/18/2013Listed for rent$2,450+6.5%8/6/2011Listing removed$2,300--7/23/2011Price change$2,300--Report issue with price history"
"18 Tremont Ct, Newark, DE",https://www.zillow.com/homedetails/18-Tremont-Ct-Newark-DE-19711/73014636_zpid/,06/05/2018,"https://maps.googleapis.com/maps/api/streetview?location=39.748111,-75.726735&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=4h9ukX0eZ-i-jv5rO1JCcDICzEw=","$449,500","2,625",18 Tremont Ct,"Newark, DE 19711",19711,4,4,"2,625",,"6/5/2018Sold$449,500--Sarah Novak5/2/2018Listing removed$449,500--4/12/2018Price change$449,500-3.3%3/10/2018Listed for sale$465,000+12.9%7/23/2012Sold$412,000-4.6%2/23/2012Price change$432,000-1.8%2/7/2012Price change$439,900-2.2%1/26/2012Price change$449,900-3.2%1/21/2012Listed for sale$465,000+0.9%12/4/2006Sold$461,000--Report issue with price history"
"9 Gray Fox Rdg, Newark, DE",https://www.zillow.com/homedetails/9-Gray-Fox-Rdg-Newark-DE-19711/73018338_zpid/,06/05/2018,"https://maps.googleapis.com/maps/api/staticmap?center=39.736854,-75.710746&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Um9bNHdC8xXj5TawCMZt_ZXlMqA=","$408,000","2,500",9 Gray Fox Rdg,"Newark, DE 19711",19711,4,3,"2,500",,"DateEventPrice$/sqftSource6/5/2018Sold$408,000-0.2%$163Public Record5/14/2018Listing removed$409,000--$164Patterson-Schwartz Real Estate5/10/2018Listed for sale$409,000--$164Patterson-Schwartz Real EstateReport issue with price history"
"311 Nicola Ln, Hockessin, DE",https://www.zillow.com/homedetails/311-Nicola-Ln-Hockessin-DE-19707/73007532_zpid/,06/01/2018,https://photos.zillowstatic.com/p_e/ISa1beahaqrxbv0000000000.jpg,"$459,900","4,000",311 Nicola Ln,"Hockessin, DE 19707",19707,3,4,"4,000",,"6/1/2018Sold$459,900--Sarah Novak, Jeff Bollinger Bollinger4/30/2018Listing removed$459,900--4/25/2018Listed for sale$459,900+1.1%8/29/2017Listing removed$455,000--4/12/2017Price change$455,000-2.2%2/25/2017Price change$465,000-1.1%11/8/2016Listed for sale$470,000--Report issue with price history"
"27 Renee Ln, Newark, DE",https://www.zillow.com/homedetails/27-Renee-Ln-Newark-DE-19711/73015098_zpid/,06/01/2018,https://photos.zillowstatic.com/p_e/IS6a3zmb2u8dr90000000000.jpg,"$385,000","2,075",27 Renee Ln,"Newark, DE 19711",19711,3,3,"2,075",,"6/1/2018Sold$385,000-1.3%Marcus DuPhily4/17/2018Pending sale$389,900--4/15/2018Listed for sale$389,900+71%7/10/2001Sold$228,000--Report issue with price history"
"45 Sherin Dr, Newark, DE",https://www.zillow.com/homedetails/45-Sherin-Dr-Newark-DE-19702/73044270_zpid/,06/01/2018,https://photos.zillowstatic.com/p_e/ISatgxak5xtbh31000000000.jpg,"$351,000","3,450",45 Sherin Dr,"Newark, DE 19702",19702,3,4,"3,450",,"5/30/2018Sold$351,000--Riggin Group Real Estate5/24/2018Listing removed$351,000--5/9/2018Price change$351,000-2.5%5/8/2018Pending sale$360,000--4/4/2018Listed for sale$360,000--Report issue with price history"
"207 W Silver Fox Rd, Newark, DE",https://www.zillow.com/homedetails/207-W-Silver-Fox-Rd-Newark-DE-19702/73042653_zpid/,video iconVideo Walkthrough,https://photos.zillowstatic.com/p_e/ISesmg6cvlobid0000000000.jpg,"$339,900","2,575",207 W Silver Fox Rd,"Newark, DE 19702",19702,3,4,"2,575","9,147","5/30/2018Sold$339,900--Dawn Gilmore4/22/2018Listing removed$339,900-1.4%3/19/2018Price change$344,900+40.8%3/19/2018Listed for sale$244,900-7.6%10/15/2014Sold$265,000--Cynthia Shareef9/3/2014Listing removed$265,000--8/4/2014Price change$265,000-1.9%6/17/2014Listed for sale$270,000+9.3%11/23/2011Sold$247,000-1.2%Patricia Wolf10/21/2011Listing removed$249,900-6.1%8/28/2011Price change$266,000-3.9%8/6/2011Price change$276,900+15.4%8/5/2011Price change$239,900-13.4%8/4/2011Price change$276,900+0.7%6/2/2011Price change$274,900-5.2%5/18/2011Price change$289,900-1.1%7/30/2004Sold$293,006--Report issue with price history"
"314 Nonantum Dr, Newark, DE",https://www.zillow.com/homedetails/314-Nonantum-Dr-Newark-DE-19711/73030682_zpid/,05/29/2018,https://photos.zillowstatic.com/p_e/ISe0lgb9w8uws40000000000.jpg,"$412,500","3,725",314 Nonantum Dr,"Newark, DE 19711",19711,2.5,4,"3,725",,"5/21/2018Sold$412,500--Levy Wilson4/6/2018Listing removed$412,500--4/2/2018Listed for sale$412,500-1.8%11/15/2007Sold$420,000--Levy WilsonReport issue with price history"
"217 W Silver Fox Rd, Newark, DE",https://www.zillow.com/homedetails/217-W-Silver-Fox-Rd-Newark-DE-19702/73042669_zpid/,05/25/2018,https://photos.zillowstatic.com/p_e/ISyn0gypffbm2u0000000000.jpg,"$233,000","2,575",217 W Silver Fox Rd,"Newark, DE 19702",19702,2.5,4,"2,575",,"DateEventPrice$/sqftSource5/25/2018Sold$233,000-8.6%$90Public Record12/12/2017Listing removed$255,000--$99Long & Foster - Greenville11/6/2017Pending sale$255,000--$99Long & Foster - Greenville10/23/2017Back on market$255,000--$99Long & Foster - Greenville6/29/2017Pending sale$255,000--$99Long & Foster - Greenville6/26/2017Price change$255,000+6.3%$99Long & Foster - Greenville5/12/2017Pending sale$240,000--$93Long & Foster - Greenville5/3/2017Back on market$240,000--$93Long & Foster - Greenville3/16/2017Pending sale$240,000--$93Long & Foster - Greenville3/15/2017Listed for sale$240,000-24.5%$93Long & Foster - Greenville8/9/2011Sold$318,000+1%$123Public Record6/9/2011Listing removed$314,900--$122Ron Martin4/27/2011Price change$314,900-1.6%$122Ron Martin2/5/2011Price change$319,900-3%$124Ron Martin9/8/2010Price change$329,900-1.5%$128Patterson-Schwartz Real Estate7/22/2010Price change$334,900-1.5%$130Patterson-Schwartz Real Estate7/9/2010Price change$339,900-2.9%$132Patterson-Schwartz Real Estate4/21/2010Listed for sale$349,900--$136Patterson-Schwartz Real EstateReport issue with price history"
